elapsed time sensors,current,voltage,acc x (IMU),acc y (IMU),W (IMU),vel encoder,safety_value,throttle,steering
345.2017822265625,0.0,0.0,4.260000228881836,-0.6200000047683716,-0.3400000035762787,0.5,1.0,0.2048695683479309,-0.15000000596046448
345.3011779785156,0.0,0.0,-0.8199999928474426,0.41999998688697815,-0.44999998807907104,0.5299999713897705,1.0,0.21086956560611725,-0.15000000596046448
345.40185546875,0.0,0.0,-2.9800000190734863,0.6700000166893005,-0.3400000035762787,0.5,1.0,0.2048695683479309,-0.15000000596046448
345.50115966796875,0.0,0.0,-1.6200000047683716,0.7099999785423279,-0.4300000071525574,0.5299999713897705,1.0,0.21086956560611725,-0.15000000596046448
345.6004333496094,0.0,0.0,-1.0299999713897705,-0.25,-0.25,0.5,1.0,0.2048695683479309,-0.15000000596046448
345.70037841796875,0.0,0.0,1.9600000381469727,1.1699999570846558,-0.4399999976158142,0.5,1.0,0.21086956560611725,-0.15000000596046448
345.8004150390625,0.0,0.0,1.840000033378601,-2.3399999141693115,-0.3799999952316284,0.5,1.0,0.21086956560611725,-0.15000000596046448
345.9002685546875,0.0,0.0,0.15000000596046448,0.4000000059604645,-0.38999998569488525,0.5,1.0,0.21086956560611725,-0.15000000596046448
346.0005798339844,0.0,0.0,-0.23000000417232513,-0.3799999952316284,-0.30000001192092896,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
346.1018981933594,0.0,0.0,-3.890000104904175,-4.980000019073486,-0.36000001430511475,0.5,1.0,0.21486957371234894,-0.15000000596046448
346.2017517089844,0.0,0.0,-1.5800000429153442,-1.4199999570846558,-0.3400000035762787,0.47999998927116394,1.0,0.21086956560611725,-0.15000000596046448
346.30145263671875,0.0,0.0,-0.33000001311302185,-2.7699999809265137,-0.4300000071525574,0.5,1.0,0.21486957371234894,-0.15000000596046448
346.4021301269531,0.0,0.0,-6.239999771118164,-2.1500000953674316,-0.27000001072883606,0.5,1.0,0.21086956560611725,-0.15000000596046448
346.50115966796875,0.0,0.0,0.30000001192092896,-0.9300000071525574,-0.28999999165534973,0.5,1.0,0.21086956560611725,-0.15000000596046448
